DAY_DATE,MASKED_CUSTOMER_ID,VARIANT_ID
2025-07-09,94,30079722150
2025-07-09,94,30079728668
2025-07-09,94,30079722150
2025-07-09,94,30079722150
2025-07-18,63,30059188467
2025-07-05,55,30057418520
2025-07-05,55,30057418520
2025-07-08,94,30090200300
2025-07-08,94,30090207362
2025-07-08,94,30090207362
2025-07-08,94,30080500300
2025-07-08,94,30062690790
2025-07-08,94,30015470300
2025-07-30,80,30071620080
2025-07-30,23,30069370300
2025-07-30,23,30016788522
2025-07-30,23,30016788522
2025-07-30,23,30079148668
2025-07-30,23,30079149614
2025-07-30,23,30071847862
2025-07-28,18,30058804942
2025-07-28,18,30058804942
2025-07-28,18,30072376891
2025-07-28,18,30058800261
2025-07-28,18,30058804942
2025-07-28,18,30058804942
2025-07-28,85,84645571265
2025-07-28,85,84645571265
2025-07-31,89,30075158867
2025-08-07,94,30077056940
2025-08-09,63,30077668993
2025-08-09,63,30062332150
2025-08-14,94,30085230141
2025-08-14,94,30077056940
2025-08-14,94,30065802521
2025-08-14,94,30072226983
2025-08-14,94,30074061230
2025-08-16,94,30000386822
2025-08-16,94,30000389609
2025-08-16,94,30000380080
2025-08-16,94,30000389609
2025-08-16,94,30000384692
2025-08-16,94,30000382118
2025-08-16,94,30000389602
2025-08-16,94,30000386822
2025-08-16,94,30000386822
2025-08-16,94,30065766994
2025-08-16,94,30007559609
2025-08-16,94,30081830080
2025-08-16,94,30066660300
2025-08-16,94,30079502521
2025-08-16,94,30065762521
2025-08-16,94,30087490300
2025-08-16,94,30079737161
2025-08-16,94,30077340080
2025-08-16,94,30074029609
2025-08-16,94,30065766994
2025-08-16,94,30065766994
2025-08-16,94,86087410080
2025-08-16,94,86087417320
2025-08-16,94,86087417320
2025-08-16,94,30065766994
2025-08-16,94,86087415811
2025-08-16,94,30065007856
2025-08-16,94,30065007856
2025-08-16,94,30065762521
2025-08-16,94,30066086940
2025-08-16,94,30081109806
2025-08-16,94,30066086940
2025-08-16,94,30072226983
2025-08-16,94,30074061230
2025-08-16,94,30074379806
2025-08-16,94,30081109806
2025-08-16,94,30099550070
2025-08-16,94,30076530080
2025-08-16,94,30071630080
2025-08-16,94,30067420300
2025-08-15,18,30065736994
2025-08-15,18,30065736994
2025-08-15,18,30068548117
2025-08-14,45,30070009619
2025-08-14,45,30050900070
2025-08-14,45,30055187048
2025-08-14,26,30071571480
2025-08-14,63,30069472521
2025-08-14,63,30078999614
2025-08-14,63,83266630070
2025-08-14,63,30053210080
2025-08-14,63,30038660080
2025-08-14,63,30038660080
2025-08-14,67,30021843902
2025-08-14,67,30052769606
2025-08-14,67,30056836743
2025-08-06,44,86087415811
2025-08-06,63,30065977699
2025-08-06,63,30066118611
2025-08-06,63,30066118704
2025-08-06,63,30066118611
2025-08-06,83,30001000791
2025-08-18,51,30021473378
2025-08-18,51,30021472659
2025-08-20,77,30072417235
2025-08-24,23,30065909893
2025-08-25,28,30077696848
2025-08-27,67,30058869608
2025-08-27,49,30060156995
2025-08-27,49,30046500070
2025-08-27,49,30027159003
2025-08-27,49,30027150080
2025-08-27,67,30072456988
2025-08-28,89,30041660822
2025-08-29,67,30076310791
2025-08-28,50,30050581265
2025-08-28,89,30074136940
2025-08-31,18,30075359618
2025-08-31,18,30031450070
2025-08-31,18,30070150822
2025-08-31,18,30031450070
2025-08-30,18,30070540791
2025-08-30,18,30070540791
2025-09-02,67,30076461480
2025-09-04,50,30079269608
2025-09-04,50,30077791196
2025-09-04,50,30073440211
2025-09-04,67,30094530020
2025-09-05,67,30077560080
2025-09-05,67,30066771480
2025-09-05,77,30071439072
2025-09-05,50,30046509612
2025-09-05,50,30046500070
2025-09-07,63,30011840080
2025-09-07,63,30075810141
2025-09-07,77,30073549805
2025-09-07,63,30070270822
2025-09-07,63,30011840080
2025-06-03,44,30063252521
2025-06-03,44,30036732643
2025-06-03,44,30016660080
2025-06-03,44,30049750080
2025-06-03,44,30033930080
2025-06-03,44,30048700080
2025-06-03,44,30066660300
2025-06-03,44,30043430150
2025-06-03,44,30045414939
2025-06-03,44,30051020070
2025-06-03,67,30066211230
2025-06-03,67,30050648016
2025-06-03,67,30056836743
2025-06-03,77,30066980010
2025-06-03,77,30066980010
2025-06-03,77,30079440010
2025-06-04,77,30043885601
2025-06-04,66,30062940300
2025-06-11,56,30080767048
2025-06-11,92,30067168117
2025-06-11,92,30070559608
2025-06-11,92,30068449615
2025-06-11,92,30087490300
2025-06-11,92,30067800080
2025-06-11,47,30052969397
2025-06-11,47,30050648016
2025-06-11,47,30055216809
2025-06-11,47,30059628668
2025-06-11,47,30000389609
2025-06-11,47,30079502521
2025-06-11,47,30000382118
2025-06-11,47,30052108016
2025-06-11,47,30063775601
2025-06-11,47,30057070300
2025-06-11,56,30037150600
2025-06-11,56,30042926940
2025-06-12,69,30046886857
2025-06-12,67,86087415811
2025-06-20,56,30021479619
2025-06-20,56,30021479619
2025-06-20,56,30060899609
2025-06-18,56,30021479619
2025-06-25,56,30057270080
2025-06-25,38,30085810070
2025-06-25,38,30050756838
2025-06-26,27,30087561230
2025-06-26,27,30071216769
2025-06-26,27,30085810080
2025-06-26,56,30083906729
2025-06-29,91,30051160070
2025-04-08,78,30051070766
2025-04-08,78,30041760766
2025-04-08,78,30041490791
2025-04-08,78,30011810766
2025-04-08,78,30011830766
2025-04-08,78,83059820766
2025-04-08,78,83059820766
2025-04-08,78,30053817139
2025-04-08,78,30049727862
2025-04-08,78,30011810766
2025-04-08,78,30008170791
2025-04-08,78,83059820766
2025-04-08,78,30044080766
2025-04-08,78,30054170819
2025-04-08,92,30049727862
2025-04-08,67,30067742098
2025-04-08,67,30067742098
2025-04-08,67,30046500070
2025-04-09,67,30003767704
2025-04-09,67,30061310300
2025-04-11,9,30065447390
2025-04-11,44,30045416745
2025-04-19,47,30053790070
2025-04-19,47,30027129618
2025-04-19,47,30079646729
2025-04-19,47,30067221236
2025-04-19,47,30067221236
2025-04-19,47,30053797997
2025-04-19,47,30051809699
2025-04-19,47,30003767704
2025-04-19,47,30047950080
2025-04-19,47,30051809699
2025-04-19,47,30027670080
2025-04-19,47,30037520791
2025-04-19,47,30041539608
2025-04-19,47,30031956730
2025-04-19,47,30057079655
2025-04-19,47,30057079655
2025-04-19,47,30057079655
2025-04-19,47,30067221236
2025-04-19,47,30002325815
2025-04-19,47,86087417403
2025-04-19,47,30068840080
2025-04-19,47,30067221236
2025-04-19,47,30067221236
2025-04-19,47,30035979608
2025-04-19,47,30027251480
2025-04-19,47,30027251480
2025-04-19,78,30046501459
2025-04-19,78,30059188467
2025-04-19,78,30061640790
2025-04-19,78,30052134114
2025-04-17,47,30064018117
2025-04-17,47,30057079655
2025-04-17,47,30022464114
2025-04-17,47,30035780080
2025-04-17,47,30045380822
2025-04-17,47,30063806730
2025-04-17,47,30057079655
2025-04-17,47,30057079655
2025-04-17,47,30038626994
2025-04-17,47,30034736857
2025-04-17,47,30050769609
2025-04-17,47,30054887821
2025-04-17,47,30057079655
2025-04-17,47,30057079655
2025-04-17,47,30057079655
2025-04-17,47,30060934448
2025-04-17,47,30057079655
2025-04-17,47,30057574448
2025-04-17,47,30000384692
2025-04-17,47,30057972938
2025-04-17,47,30060934448
2025-04-17,47,30056949655
2025-04-17,47,30000849655
2025-04-17,47,30074899611
2025-04-17,47,30057079655
2025-04-17,47,30034554448
2025-04-17,47,30067221236
2025-04-17,47,30057574448
2025-04-17,47,30052157862
2025-04-17,47,30056949655
2025-04-17,47,84004769609
2025-04-17,47,84004769609
2025-04-17,47,30026737488
2025-04-17,47,30060740300
2025-04-17,47,30053470300
2025-04-17,65,30052119803
2025-04-17,65,30022464114
2025-04-17,65,30045380822
2025-04-17,94,30071640300
2025-04-17,94,30043880300
2025-04-17,94,30069622150
2025-04-17,94,30067742098
2025-04-17,94,30080760080
2025-04-17,94,30057077443
2025-04-21,47,30013979803
2025-04-21,47,30060516963
2025-04-18,65,30065710300
2025-04-18,65,30005135915
2025-04-18,65,30060740300
2025-04-18,65,30067221236
2025-04-18,65,30045879606
2025-04-18,65,30056060080
2025-04-18,65,30050709611
2025-04-18,65,30057070300
2025-04-18,65,30058212150
2025-04-18,65,30062155137
2025-04-18,65,30071847862
2025-04-18,65,30052966902
2025-04-18,65,30058218467
2025-04-18,65,30048191418
2025-04-18,65,30018040300
2025-04-18,65,30012009427
2025-04-18,65,30048131418
2025-04-18,65,30066724159
2025-04-18,65,30052119803
2025-04-18,65,30053539614
2025-04-18,65,30022464114
2025-04-18,65,30041299806
2025-04-18,65,30019720080
2025-04-18,65,30039890020
2025-04-18,65,30066990020
2025-04-18,65,30066980020
2025-04-18,65,30050699873
2025-04-18,65,30060920363
2025-04-18,65,30005883002
2025-04-18,65,30046050300
2025-04-18,65,30066277780
2025-04-18,65,30066211230
2025-04-18,65,30067460300
2025-04-18,65,30024210080
2025-04-18,65,30059189873
2025-04-18,65,30057381480
2025-04-18,65,30059186959
2025-04-18,65,30059186959
2025-04-18,92,30069991480
2025-04-18,92,30063030080
2025-04-18,92,30071547257
2025-04-18,92,30079730070
2025-04-18,41,30041539608
2025-04-18,41,30044080766
2025-04-18,41,30039365976
2025-04-18,50,30000387362
2025-04-18,38,30028921230
2025-04-18,38,30065350070
2025-04-18,38,30065447862
2025-04-18,38,30065447390
2025-04-18,38,30035300300
2025-04-18,38,30071060300
2025-04-18,47,30052340080
2025-04-18,47,30041299806
2025-04-18,47,30019720080
2025-04-18,47,30063806730
2025-04-18,47,30046117403
2025-04-18,47,30042959609
2025-04-25,92,30052157862
2025-04-25,92,30055970791
2025-04-25,70,86837030080
2025-04-25,47,30035757862
2025-04-25,47,30057574448
2025-04-25,47,30005137317
2025-04-25,47,30012008592
2025-04-25,47,30005671418
2025-04-25,47,30053817139
2025-04-25,67,80254650080
2025-04-25,67,30053210080
2025-04-25,47,30009047343
2025-04-24,54,30037520791
2025-04-24,54,30037520791
2025-04-24,54,30037520791
2025-04-24,77,30066977403
2025-04-24,77,30066510300
2025-04-24,77,30072921418
2025-04-24,77,30061148864
2025-04-24,77,30002325815
2025-04-24,77,30002325815
2025-04-24,77,30052840791
2025-04-24,77,30055960080
2025-04-24,77,30051594114
2025-04-24,77,30066347911
2025-04-27,47,30069370300
2025-04-27,47,30052840791
2025-04-27,47,30022467488
2025-04-27,47,30056940300
2025-04-27,47,30054887488
2025-04-27,47,30046169606
2025-04-27,47,30031450070
2025-04-27,47,30031959606
